8.5925241	1956.9319
8.6059434	1949.7293
8.6193627	1936.7934
8.6327820	1930.0290
8.6462013	1930.8425
8.6596206	1921.2177
8.6730399	1916.1140
8.6864592	1904.2079
8.6998786	1901.2705
8.7132979	1890.6096
8.7267172	1888.5508
8.7401365	1886.6676
8.7535558	1880.6711
8.7669751	1879.3288
8.7803944	1870.6501
8.7938137	1867.3569
8.8072330	1860.5738
8.8206523	1865.2775
8.8340716	1867.4021
8.8474909	1862.5876
8.8609102	1866.4459
8.8743295	1868.1289
8.8877488	1860.9587
8.9011682	1849.1662
8.9145875	1830.5707
8.9280068	1813.2314
8.9414261	1798.8981
8.9548454	1797.0101
8.9682647	1796.1667
8.9816840	1784.2668
8.9951033	1782.7192
9.0085226	1777.8229
9.0219419	1778.7467
9.0353612	1774.4439
9.0487805	1768.0254
9.0621998	1761.7964
9.0756191	1758.2173
9.0890384	1750.8300
9.1024578	1745.3081
9.1158771	1736.0821
9.1292964	1739.3902
9.1427157	1736.1138
9.1561350	1730.4053
9.1695543	1726.6146
9.1829736	1723.7355
9.1963929	1718.7824
9.2098122	1717.4278
9.2232315	1711.3325
9.2366508	1709.7374
9.2500701	1696.4318
9.2634894	1694.3650
9.2769087	1696.4282
9.2903280	1689.1789
9.3037474	1685.7588
9.3171667	1687.5623
9.3305860	1683.0622
9.3440053	1680.1528
9.3574246	1680.9066
9.3708439	1675.3521
9.3842632	1679.9250
9.3976825	1668.9479
9.4111018	1665.5906
9.4245211	1673.4818
9.4379404	1676.2530
9.4513597	1674.5123
9.4647790	1675.7836
9.4781983	1683.0974
9.4916176	1695.3949
9.5050370	1718.0647
9.5184563	1762.5242
9.5318756	1818.3258
9.5452949	1900.3776
9.5587142	2016.5348
9.5721335	2156.8389
9.5855528	2310.9275
9.5989721	2426.4729
9.6123914	2510.2720
9.6258107	2541.8393
9.6392300	2497.3310
9.6526493	2390.6829
9.6660686	2234.1622
9.6794879	2071.7318
9.6929072	1925.7062
9.7063266	1816.2138
9.7197459	1734.8094
9.7331652	1692.2556
9.7465845	1667.4580
9.7600038	1658.4892
9.7734231	1654.8405
9.7868424	1660.0657
9.8002617	1670.0845
9.8136810	1677.6957
9.8271003	1681.5446
9.8405196	1682.9631
9.8539389	1679.7705
9.8673582	1671.7855
9.8807775	1666.7554
9.8941968	1679.9835
9.9076162	1703.1300
9.9210355	1753.6393
9.9344548	1827.4390
9.9478741	1901.1981
9.9612934	1956.9692
9.9747127	1981.7355
9.9881320	1947.3843
10.001551	1876.9460
10.014971	1798.1774
10.028390	1737.3981
10.041809	1703.2220
10.055229	1702.6376
10.068648	1732.9532
10.082067	1799.0117
10.095486	1904.8173
10.108906	2052.2831
10.122325	2244.3318
10.135744	2430.4139
10.149164	2572.2079
10.162583	2622.2128
10.176002	2587.5336
10.189422	2471.8545
10.202841	2317.5843
10.216260	2171.4834
10.229680	2036.0859
10.243099	1907.2220
10.256518	1784.9429
10.269937	1687.4761
10.283357	1616.8105
10.296776	1569.9349
10.310195	1535.3274
10.323615	1516.1982
10.337034	1504.8039
10.350453	1497.1951
10.363873	1488.2975
10.377292	1478.8465
10.390711	1478.5787
10.404130	1473.6836
10.417550	1465.7065
10.430969	1466.4922
10.444388	1459.8490
10.457808	1463.0414
10.471227	1459.5740
10.484646	1465.8734
10.498066	1467.9439
10.511485	1478.5873
10.524904	1499.9101
10.538324	1525.9887
10.551743	1582.3383
10.565162	1673.0444
10.578581	1796.6159
10.592001	1959.7991
10.605420	2153.2013
10.618839	2317.8599
10.632259	2394.5821
10.645678	2351.5022
10.659097	2215.6196
10.672517	2018.6944
10.685936	1826.2747
10.699355	1688.1116
10.712775	1588.8214
10.726194	1514.4000
10.739613	1464.8734
10.753032	1429.9184
10.766452	1413.6525
10.779871	1399.2640
10.793290	1387.1511
10.806710	1376.2678
10.820129	1374.2034
10.833548	1368.2426
10.846968	1366.8043
10.860387	1361.8867
10.873806	1357.5423
10.887226	1352.8532
10.900645	1349.6250
10.914064	1349.9684
10.927483	1348.7356
10.940903	1350.0905
10.954322	1355.7658
10.967741	1361.5289
10.981161	1366.9487
10.994580	1370.0065
11.007999	1378.8396
11.021419	1378.4409
11.034838	1378.6605
11.048257	1370.9242
11.061677	1357.9520
11.075096	1347.6695
11.088515	1334.2215
11.101934	1323.0586
11.115354	1316.7515
11.128773	1310.4050
11.142192	1303.5880
11.155612	1297.1693
11.169031	1294.5053
11.182450	1288.6831
11.195870	1285.9918
11.209289	1286.1677
11.222708	1283.7128
11.236128	1279.8053
11.249547	1281.7525
11.262966	1279.9189
11.276385	1277.1349
11.289805	1274.1622
11.303224	1272.8266
11.316643	1271.5723
11.330063	1270.4078
11.343482	1264.6714
11.356901	1266.6420
11.370321	1265.4044
11.383740	1259.6099
11.397159	1257.6523
11.410578	1258.5000
11.423998	1256.8747
11.437417	1254.9764
11.450836	1254.2912
11.464256	1252.9217
11.477675	1254.2967
11.491094	1249.0807
11.504514	1247.2055
11.517933	1252.6091
11.531352	1246.5520
11.544772	1249.8504
11.558191	1248.0180
11.571610	1249.2295
11.585029	1246.4365
11.598449	1249.0365
11.611868	1246.5184
11.625287	1241.1948
11.638707	1239.6115
11.652126	1240.2681
11.665545	1241.8035
11.678965	1243.1644
11.692384	1245.3301
11.705803	1251.3585
11.719223	1259.7327
11.732642	1265.5077
11.746061	1284.8865
11.759480	1302.2426
11.772900	1322.2943
11.786319	1337.6813
11.799738	1352.5354
11.813158	1341.5779
11.826577	1333.1772
11.839996	1317.5969
11.853416	1311.5493
11.866835	1298.9831
11.880254	1295.4710
11.893674	1289.6257
11.907093	1276.4836
11.920512	1272.7627
11.933931	1273.4991
11.947351	1268.9616
11.960770	1273.0639
11.974189	1279.4593
11.987609	1286.6879
12.001028	1302.6527
12.014447	1324.1705
12.027867	1360.4481
12.041286	1410.3263
12.054705	1483.9328
12.068125	1580.5922
12.081544	1691.9833
12.094963	1832.2685
12.108382	1948.8305
12.121802	2037.9659
12.135221	2055.0760
12.148640	1989.1372
12.162060	1874.7923
12.175479	1726.0075
12.188898	1583.3911
12.202318	1477.3308
12.215737	1410.9425
12.229156	1359.4317
12.242576	1329.2004
12.255995	1313.5174
12.269414	1307.6879
12.282833	1303.2254
12.296253	1310.3050
12.309672	1328.5147
12.323091	1363.5236
12.336511	1416.0588
12.349930	1490.8571
12.363349	1576.6648
12.376769	1666.1777
12.390188	1737.9761
12.403607	1762.8757
12.417026	1719.7671
12.430446	1636.0589
12.443865	1532.3613
12.457284	1435.3273
12.470704	1369.4357
12.484123	1325.9927
12.497542	1296.5258
12.510962	1279.4680
12.524381	1265.0830
12.537800	1256.4265
12.551220	1253.8414
12.564639	1248.8582
12.578058	1256.3015
12.591477	1251.1744
12.604897	1254.3269
12.618316	1250.4947
12.631735	1247.8297
12.645155	1252.2242
12.658574	1253.0686
12.671993	1254.1779
12.685413	1261.2442
12.698832	1265.4276
12.712251	1276.9338
12.725671	1292.3874
12.739090	1314.4837
12.752509	1351.3568
12.765928	1404.2439
12.779348	1480.6827
12.792767	1577.4336
12.806186	1675.2110
12.819606	1758.5194
12.833025	1784.6813
12.846444	1750.2378
12.859864	1664.8159
12.873283	1561.8750
12.886702	1463.4873
12.900122	1385.5719
12.913541	1331.4610
12.926960	1296.6112
12.940379	1276.0725
12.953799	1263.7116
12.967218	1259.1002
12.980637	1255.3628
12.994057	1260.4331
13.007476	1275.4027
13.020895	1284.5613
13.034315	1303.7789
13.047734	1333.1409
13.061153	1359.6795
13.074573	1393.4828
13.087992	1418.1419
13.101411	1447.2934
13.114830	1449.5813
13.128250	1445.2209
13.141669	1417.5059
13.155088	1382.2357
13.168508	1345.4793
13.181927	1311.1109
13.195346	1277.1844
13.208766	1255.4121
13.222185	1241.5035
13.235604	1232.5482
13.249024	1225.5694
13.262443	1220.9263
13.275862	1221.0182
13.289281	1225.5867
13.302701	1223.5465
13.316120	1223.4545
13.329539	1227.0124
13.342959	1224.6490
13.356378	1223.9748
13.369797	1217.8000
13.383217	1214.4037
13.396636	1213.6444
13.410055	1204.6115
13.423474	1199.8626
13.436894	1196.0714
13.450313	1193.2141
13.463732	1186.0034
13.477152	1179.4883
13.490571	1180.8761
13.503990	1181.2949
13.517410	1175.2305
13.530829	1178.3652
13.544248	1179.6205
13.557668	1173.8918
13.571087	1174.2529
13.584506	1171.8438
13.597925	1170.2767
13.611345	1172.5818
13.624764	1171.9719
13.638183	1175.1692
13.651603	1177.4573
13.665022	1178.7047
13.678441	1179.0591
13.691861	1176.8262
13.705280	1176.4841
13.718699	1181.4200
13.732119	1185.5244
13.745538	1195.8208
13.758957	1207.1840
13.772376	1230.9554
13.785796	1263.5532
13.799215	1309.8361
13.812634	1373.9922
13.826054	1441.2402
13.839473	1494.2508
13.852892	1517.5356
13.866312	1501.8883
13.879731	1452.9419
13.893150	1392.3772
13.906570	1345.0981
13.919989	1317.9454
13.933408	1314.6634
13.946827	1331.5541
13.960247	1355.5462
13.973666	1379.4265
13.987085	1388.1943
14.000505	1378.2377
14.013924	1346.8071
14.027343	1301.2895
14.040763	1261.3152
14.054182	1227.8328
14.067601	1205.8197
14.081021	1179.6587
14.094440	1168.9342
14.107859	1153.8443
14.121278	1146.9549
14.134698	1144.6901
14.148117	1135.5245
14.161536	1136.3672
14.174956	1137.3176
14.188375	1133.0648
14.201794	1128.9782
14.215214	1131.3192
14.228633	1130.3438
14.242052	1125.6927
14.255472	1124.3254
14.268891	1122.7576
14.282310	1119.0769
14.295729	1115.3022
14.309149	1112.0485
14.322568	1114.1182
14.335987	1113.9937
14.349407	1112.4201
14.362826	1111.5221
14.376245	1112.6656
14.389665	1109.0231
14.403084	1109.6228
14.416503	1108.9185
14.429922	1109.6832
14.443342	1110.9629
14.456761	1113.9564
14.470180	1117.2833
14.483600	1125.9722
14.497019	1132.2236
14.510438	1137.7347
14.523858	1138.8987
14.537277	1133.4364
14.550696	1131.2200
14.564116	1121.8632
14.577535	1116.3249
14.590954	1114.2277
14.604373	1114.6179
14.617793	1115.9940
14.631212	1126.8169
14.644631	1135.4277
14.658051	1150.4320
14.671470	1165.4602
14.684889	1182.6631
14.698309	1202.6571
14.711728	1213.4775
14.725147	1227.3631
14.738567	1241.3828
14.751986	1245.8363
14.765405	1243.3866
14.778824	1232.7922
14.792244	1208.1454
14.805663	1185.7786
14.819082	1171.7123
14.832502	1167.2387
14.845921	1168.7856
14.859340	1184.0699
14.872760	1194.0075
14.886179	1201.7231
14.899598	1199.9405
14.913018	1191.9446
14.926437	1173.6425
14.939856	1147.6939
14.953275	1135.4808
14.966695	1114.7988
14.980114	1102.4698
14.993533	1100.9096
15.006953	1100.4849
15.020372	1102.6964
15.033791	1108.2948
15.047211	1118.2058
15.060630	1134.1659
15.074049	1156.0791
15.087469	1177.4717
15.100888	1208.5217
15.114307	1232.0745
15.127726	1239.6154
15.141146	1241.6471
15.154565	1220.3072
15.167984	1190.9612
15.181404	1165.8140
15.194823	1139.8114
